,clmno,pol_year,region,pol_no,usage_type,coverage,ultloss,acc_year
7647,CLM2012200005131,2012,region_8,2012OH18137,private,PD,1084.0617853647645,2012
7648,CLM2012100018386,2012,region_8,2012OH18215,private,PD,2139.5012637754066,2012
7649,CLM2012100018653,2012,region_8,2012OH18336,private,PD,1445.5654140246606,2012
7650,CLM2012100018683,2012,region_8,2012OH18348,private,PD,15222.290215204084,2012
7651,CLM2012100018763,2012,region_8,2012OH18376,private,PD,1242.9464919823831,2012
7652,CLM2012100018848,2012,region_8,2012OH18423,private,PD,890.6635265931476,2012
7653,CLM2012100018866,2012,region_8,2012OH18435,private,PD,1030.090362402352,2012
7654,CLM2012100018869,2012,region_8,2012OH18436,private,PD,6662.551315685209,2012
7655,CLM2012100018914,2012,region_8,2012OH18462,private,PD,3307.140164300034,2012
7656,CLM2012100018921,2012,region_8,2012OH18467,private,PD,234.04020408277873,2012
7657,CLM2012100018997,2012,region_8,2012OH18497,private,PD,9065.062089868481,2012
7658,CLM2012200005333,2012,region_8,2012OH18503,private,PD,5143.05759667501,2012
7659,CLM2012100019071,2012,region_8,2012OH18531,private,PD,1441.5655428752525,2012
7660,CLM2012100019073,2012,region_8,2012OH18533,private,PD,797.6498676129202,2012
7661,CLM2012100019090,2012,region_8,2012OH18543,private,PD,2882.825215822229,2012
7662,CLM2012200005370,2012,region_8,2012OH18570,private,PD,1596.951024048412,2012
7663,CLM2012100019160,2012,region_8,2012OH18583,private,PD,850.0317484663827,2012
7664,CLM2012100019211,2012,region_8,2012OH18604,private,PD,3388.779288613618,2012
7665,CLM2012100019229,2012,region_8,2012OH18616,private,PD,3507.3925072338097,2012
7666,CLM2012100019247,2012,region_8,2012OH18627,private,PD,606.7996549673088,2012
7667,CLM2012100019255,2012,region_8,2012OH18628,private,PD,2242.2713985739474,2012
7668,CLM2012200005398,2012,region_8,2012OH18629,private,PD,599.6477784758608,2012
7669,CLM2012100019349,2012,region_8,2012OH18672,private,PD,1887.5138872573941,2012
7670,CLM2012100019350,2012,region_8,2012OH18673,private,PD,11686.718410669908,2012
7671,CLM2012300001182,2012,region_8,2012OH18673,private,PD,4991.30424171508,2012
7672,CLM2012100019634,2012,region_8,2012OH18826,private,PD,8848.748055439983,2012
7673,CLM2012200005514,2012,region_8,2012OH18826,private,PD,5461.851411047608,2012
7674,CLM2012300001201,2012,region_8,2012OH18826,private,PD,259.6241863873588,2012
7675,CLM2012200005527,2012,region_8,2012OH18846,private,PD,2272.0829790420585,2012
7676,CLM2012100019730,2012,region_8,2012OH18878,private,PD,2050.2058894925613,2012
7677,CLM2012100019839,2012,region_8,2012OH18931,private,PD,4649.446687595092,2012
7678,CLM2012300001214,2012,region_8,2012OH18931,private,PD,492.83241639765544,2012
7679,CLM2012200005584,2012,region_8,2012OH18960,private,PD,1009.3573477943308,2012
7680,CLM2012100020078,2012,region_8,2012OH19056,private,PD,4514.321638845206,2012
7681,CLM2012200005639,2012,region_8,2012OH19056,private,PD,2735.533978157087,2012
7682,CLM2012300001228,2012,region_8,2012OH19056,private,PD,4529.320722728468,2012
7683,CLM2012100020191,2012,region_8,2012OH19120,private,PD,1321.190472120715,2012
7684,CLM2012100020224,2012,region_8,2012OH19137,private,PD,4349.980195380069,2012
7685,CLM2012100020247,2012,region_8,2012OH19148,private,PD,557.714855763126,2012
7686,CLM2012100020298,2012,region_8,2012OH19175,private,PD,10546.550446412919,2012
7687,CLM2012200005733,2012,region_8,2012OH19219,private,PD,1931.0842397226525,2012
7688,CLM2012200005768,2012,region_8,2012OH19274,private,PD,1052.859354622037,2012
7689,CLM2012100020598,2012,region_8,2012OH19307,private,PD,2077.564674764235,2012
7690,CLM2012200005791,2012,region_8,2012OH19307,private,PD,721.5905157621987,2012
7691,CLM2012100020606,2012,region_8,2012OH19315,private,PD,6680.410589948162,2012
7692,CLM2012200005793,2012,region_8,2012OH19315,private,PD,11779.087259706163,2012
7693,CLM2012100020611,2012,region_8,2012OH19318,private,PD,2890.110645627466,2012
7694,CLM2012100020676,2012,region_8,2012OH19347,private,PD,3570.522857857063,2012
7695,CLM2012100020678,2012,region_8,2012OH19348,private,PD,630.7178490412972,2012
7696,CLM2012100020709,2012,region_8,2012OH19362,private,PD,1717.1379687988879,2012
7697,CLM2012100021249,2012,region_8,2012OH19641,private,PD,5094.710869754762,2012
7698,CLM2012100021446,2012,region_8,2012OH19736,private,PD,372.889468258448,2012
7699,CLM2012300000044,2012,region_9,2012OI09068,private,PD,394.3914768320755,2012
7700,CLM2012500000002,2012,region_9,2012OI09068,private,PD,1448.2968006534952,2012
7701,CLM2012100000951,2012,region_9,2012OI09236,private,PD,1818.247753351951,2012
7702,CLM2012100002620,2012,region_9,2012OI10067,private,PD,8342.781288846445,2012
7703,CLM2012100004211,2012,region_9,2012OI10868,private,PD,3978.8819829595377,2012
7704,CLM2012100004254,2012,region_9,2012OI10898,private,PD,5479.079672012773,2012
7705,CLM2012100005159,2012,region_9,2012OI11408,private,PD,3087.893439895665,2012
7706,CLM2012200001475,2012,region_9,2012OI11408,private,PD,4330.8890597110185,2012
7707,CLM2012100005342,2012,region_9,2012OI11500,private,PD,7599.137907734236,2012
7708,CLM2012100006217,2012,region_9,2012OI11964,private,PD,2017.0872231468497,2012
7709,CLM2012200001781,2012,region_9,2012OI11964,private,PD,8659.459777918075,2012
7710,CLM2012100006255,2012,region_9,2012OI11988,private,PD,5000.16114786683,2012
7711,CLM2012200002072,2012,region_9,2012OI12529,private,PD,1108.9702852528587,2012
7712,CLM2012300000453,2012,region_9,2012OI12529,private,PD,561.1928444634161,2012
7713,CLM2012100008233,2012,region_9,2012OI12982,private,PD,23777.6400452109,2012
7714,CLM2012200003129,2012,region_9,2012OI14417,private,PD,787.5811114929539,2012
7715,CLM2012100013302,2012,region_9,2012OI15586,private,PD,674.334365733382,2012
7716,CLM2012300000832,2012,region_9,2012OI15586,private,PD,146.8186676100846,2012
7717,CLM2012100014086,2012,region_9,2012OI16008,private,PD,7510.538802691895,2012
7718,CLM2012100014724,2012,region_9,2012OI16369,private,PD,167.9448645942715,2012
7719,CLM2012100016384,2012,region_9,2012OI17207,private,PD,675.5868536522181,2012
7720,CLM2012100016529,2012,region_9,2012OI17285,private,PD,4664.482576189947,2012
7721,CLM2012200004676,2012,region_9,2012OI17285,private,PD,479.5841492785391,2012
7722,CLM2012200004866,2012,region_9,2012OI17649,private,PD,2232.1239558470656,2012
7723,CLM2012100018828,2012,region_9,2012OI18415,private,PD,1354.2056485034607,2012
7724,CLM2012100019130,2012,region_9,2012OI18565,private,PD,2444.3062398116804,2012
7725,CLM2012100020432,2012,region_9,2012OI19233,private,PD,2817.926565787515,2012
7726,CLM2012100000035,2012,region_10,2012OJ08764,private,PD,670.644642562715,2012
7727,CLM2012200000024,2012,region_10,2012OJ08802,private,PD,2889.7742618847665,2012
7728,CLM2012100000128,2012,region_10,2012OJ08809,private,PD,696.624486456652,2012
7729,CLM2012200000044,2012,region_10,2012OJ08842,private,PD,183.31783063669351,2012
7730,CLM2012100000210,2012,region_10,2012OJ08854,private,PD,8443.112728576327,2012
7731,CLM2012100000308,2012,region_10,2012OJ08909,private,PD,6099.356702015089,2012
7732,CLM2012100000327,2012,region_10,2012OJ08920,private,PD,1166.6937051527243,2012
7733,CLM2012100000355,2012,region_10,2012OJ08931,private,PD,1785.8771717241634,2012
7734,CLM2012100000467,2012,region_10,2012OJ08987,private,PD,971.7268728151948,2012
7735,CLM2012100000485,2012,region_10,2012OJ08994,private,PD,264.9116487151333,2012
7736,CLM2012100000515,2012,region_10,2012OJ09010,private,PD,1553.4918360461413,2012
7737,CLM2012200000138,2012,region_10,2012OJ09010,private,PD,304.7593461879027,2012
7738,CLM2012100000526,2012,region_10,2012OJ09014,private,PD,298.62676927117116,2012
7739,CLM2012100000545,2012,region_10,2012OJ09023,private,PD,644.1127945507053,2012
7740,CLM2012200000154,2012,region_10,2012OJ09023,private,PD,1483.8609750267392,2012
7741,CLM2012300000037,2012,region_10,2012OJ09023,private,PD,4674.643479399588,2012
7742,CLM2012200000160,2012,region_10,2012OJ09038,private,PD,885.9771262594367,2012
7743,CLM2012300000045,2012,region_10,2012OJ09076,private,PD,3422.9885257672877,2012
7744,CLM2012400000008,2012,region_10,2012OJ09076,private,PD,403.831577209396,2012
7745,CLM2012100000664,2012,region_10,2012OJ09079,private,PD,60.683534646138234,2012
7746,CLM2012100000729,2012,region_10,2012OJ09109,private,PD,1483.1358832851552,2012
7747,CLM2012100000744,2012,region_10,2012OJ09116,private,PD,3267.4616035502377,2012
7748,CLM2012100000790,2012,region_10,2012OJ09141,private,PD,3022.400763974138,2012
7749,CLM2012100000934,2012,region_10,2012OJ09224,private,PD,717.6841858550105,2012
7750,CLM2012100001022,2012,region_10,2012OJ09280,private,PD,130.27677642171756,2012
7751,CLM2012200000286,2012,region_10,2012OJ09280,private,PD,2271.610795635223,2012
7752,CLM2012100001613,2012,region_10,2012OJ09564,private,PD,550.2850254793077,2012
7753,CLM2012100001624,2012,region_10,2012OJ09571,private,PD,1769.5651803523244,2012
7754,CLM2012100001756,2012,region_10,2012OJ09625,private,PD,2338.9925887709273,2012
7755,CLM2012200000533,2012,region_10,2012OJ09662,private,PD,2876.785878941234,2012
7756,CLM2012300000109,2012,region_10,2012OJ09662,private,PD,494.52719186916147,2012
7757,CLM2012100002241,2012,region_10,2012OJ09882,private,PD,823.7145483485887,2012
7758,CLM2012200000670,2012,region_10,2012OJ09893,private,PD,2177.3935652904415,2012
7759,CLM2012100002389,2012,region_10,2012OJ09953,private,PD,1509.2363652189397,2012
7760,CLM2012100002418,2012,region_10,2012OJ09966,private,PD,1434.8287766377982,2012
7761,CLM2012100002543,2012,region_10,2012OJ10036,private,PD,960.9585332975586,2012
7762,CLM2012100002632,2012,region_10,2012OJ10076,private,PD,3459.7889742505345,2012
7763,CLM2012300000174,2012,region_10,2012OJ10146,private,PD,6900.956178881953,2012
7764,CLM2012100002811,2012,region_10,2012OJ10161,private,PD,1649.3054559921238,2012
7765,CLM2012100002821,2012,region_10,2012OJ10167,private,PD,10301.128340145126,2012
7766,CLM2012100002989,2012,region_10,2012OJ10250,private,PD,14008.376213660094,2012
7767,CLM2012200000865,2012,region_10,2012OJ10250,private,PD,2728.060278659549,2012
7768,CLM2012100003040,2012,region_10,2012OJ10272,private,PD,635.0176937968855,2012
7769,CLM2012100003046,2012,region_10,2012OJ10275,private,PD,2200.8063775851483,2012
7770,CLM2012400000037,2012,region_10,2012OJ10275,private,PD,736.2739256135882,2012
7771,CLM2012200000919,2012,region_10,2012OJ10335,private,PD,1912.2469866742001,2012
7772,CLM2012200000949,2012,region_10,2012OJ10388,private,PD,2395.934101058583,2012
7773,CLM2012300000209,2012,region_10,2012OJ10388,private,PD,55.813827117357505,2012
7774,CLM2012400000041,2012,region_10,2012OJ10388,private,PD,623.1189069410166,2012
7775,CLM2012100003471,2012,region_10,2012OJ10484,private,PD,3914.1317980879126,2012
7776,CLM2012200001000,2012,region_10,2012OJ10484,private,PD,3999.3070601173836,2012
7777,CLM2012200001012,2012,region_10,2012OJ10510,private,PD,2876.67010088237,2012
7778,CLM2012100003766,2012,region_10,2012OJ10654,private,PD,2165.696949396527,2012
7779,CLM2012200001095,2012,region_10,2012OJ10667,private,PD,911.9503858097246,2012
7780,CLM2012100003821,2012,region_10,2012OJ10681,private,PD,1238.6512569758613,2012
7781,CLM2012100003902,2012,region_10,2012OJ10722,private,PD,2430.872330618024,2012
7782,CLM2012100004056,2012,region_10,2012OJ10783,private,PD,831.1604272857162,2012
7783,CLM2012100004075,2012,region_10,2012OJ10792,private,PD,2015.124552425774,2012
7784,CLM2012100004117,2012,region_10,2012OJ10811,private,PD,7693.298531327939,2012
7785,CLM2012100004259,2012,region_10,2012OJ10903,private,PD,2429.0922340438947,2012
7786,CLM2012100004284,2012,region_10,2012OJ10921,private,PD,3008.252437169462,2012
7787,CLM2012100004301,2012,region_10,2012OJ10927,private,PD,5077.629294425383,2012
7788,CLM2012100004357,2012,region_10,2012OJ10953,private,PD,381.6543074246595,2012
7789,CLM2012200001245,2012,region_10,2012OJ10970,private,PD,345.532854463413,2012
7790,CLM2012100004388,2012,region_10,2012OJ10972,private,PD,2760.1057691911606,2012
7791,CLM2012100004393,2012,region_10,2012OJ10978,private,PD,2228.899797789717,2012
7792,CLM2012100004403,2012,region_10,2012OJ10989,private,PD,547.6724659730036,2012
7793,CLM2012200001278,2012,region_10,2012OJ11030,private,PD,327.83894740884114,2012
7794,CLM2012100004720,2012,region_10,2012OJ11162,private,PD,1399.983632406688,2012
7795,CLM2012200001364,2012,region_10,2012OJ11171,private,PD,6104.107509073993,2012
7796,CLM2012100004754,2012,region_10,2012OJ11179,private,PD,2977.2470630450375,2012
7797,CLM2012100004766,2012,region_10,2012OJ11196,private,PD,714.9865283145815,2012
7798,CLM2012100004893,2012,region_10,2012OJ11277,private,PD,5328.440736515345,2012
7799,CLM2012100004954,2012,region_10,2012OJ11298,private,PD,236.07819759471158,2012
7800,CLM2012100005068,2012,region_10,2012OJ11358,private,PD,1597.4786936207672,2012
7801,CLM2012200001448,2012,region_10,2012OJ11358,private,PD,325.9686834265979,2012
7802,CLM2012300000320,2012,region_10,2012OJ11358,private,PD,6506.687387544125,2012
7803,CLM2012100005338,2012,region_10,2012OJ11496,private,PD,2059.7716679401983,2012
7804,CLM2012200001527,2012,region_10,2012OJ11496,private,PD,1021.2725380222339,2012
7805,CLM2012300000334,2012,region_10,2012OJ11496,private,PD,614.6325919732385,2012
7806,CLM2012100005355,2012,region_10,2012OJ11511,private,PD,903.0870426164213,2012
7807,CLM2012100005404,2012,region_10,2012OJ11540,private,PD,1747.6895544291426,2012
7808,CLM2012100005487,2012,region_10,2012OJ11582,private,PD,1706.300324791543,2012
7809,CLM2012100005488,2012,region_10,2012OJ11583,private,PD,1901.4644343735229,2012
7810,CLM2012100005504,2012,region_10,2012OJ11595,private,PD,11213.533251197794,2012
7811,CLM2012100005555,2012,region_10,2012OJ11626,private,PD,4729.786463378739,2012
7812,CLM2012100005567,2012,region_10,2012OJ11634,private,PD,24370.584906534044,2012
7813,CLM2012100005622,2012,region_10,2012OJ11665,private,PD,1819.560780594336,2012
7814,CLM2012200001600,2012,region_10,2012OJ11665,private,PD,229.56137586291848,2012
7815,CLM2012100005625,2012,region_10,2012OJ11668,private,PD,724.1659310910516,2012
7816,CLM2012100005747,2012,region_10,2012OJ11738,private,PD,1607.8689119669696,2012
7817,CLM2012100005815,2012,region_10,2012OJ11767,private,PD,1230.1489394941727,2012
7818,CLM2012100005825,2012,region_10,2012OJ11772,private,PD,2763.674419390806,2012
7819,CLM2012100005840,2012,region_10,2012OJ11783,private,PD,988.3582980986353,2012
7820,CLM2012100005920,2012,region_10,2012OJ11826,private,PD,312.81876752189254,2012
7821,CLM2012100005971,2012,region_10,2012OJ11850,private,PD,3855.6709034639016,2012
7822,CLM2012100005993,2012,region_10,2012OJ11862,private,PD,13935.143905244058,2012
7823,CLM2012100006015,2012,region_10,2012OJ11873,private,PD,3027.214896432872,2012
7824,CLM2012100006075,2012,region_10,2012OJ11893,private,PD,272.11429934233615,2012
7825,CLM2012100006186,2012,region_10,2012OJ11958,private,PD,717.9476858707693,2012
7826,CLM2012100006195,2012,region_10,2012OJ11961,private,PD,32499.449583432528,2012
7827,CLM2012100006295,2012,region_10,2012OJ12009,private,PD,247.74376478826483,2012
7828,CLM2012300000391,2012,region_10,2012OJ12010,private,PD,4369.786437002919,2012
7829,CLM2012200001829,2012,region_10,2012OJ12051,private,PD,1066.1580211587977,2012
7830,CLM2012300000401,2012,region_10,2012OJ12051,private,PD,4897.403455639596,2012
7831,CLM2012100006452,2012,region_10,2012OJ12100,private,PD,1933.1259677819025,2012
7832,CLM2012100006459,2012,region_10,2012OJ12102,private,PD,443.1418657380434,2012
7833,CLM2012200001876,2012,region_10,2012OJ12129,private,PD,1886.7312526398414,2012
7834,CLM2012200001883,2012,region_10,2012OJ12147,private,PD,571.287246708471,2012
7835,CLM2012100006672,2012,region_10,2012OJ12207,private,PD,13787.655976425069,2012
7836,CLM2012200001933,2012,region_10,2012OJ12236,private,PD,2047.6779035173836,2012
7837,CLM2012100006760,2012,region_10,2012OJ12252,private,PD,3640.8619444788815,2012
7838,CLM2012100006823,2012,region_10,2012OJ12286,private,PD,4482.422548130065,2012
7839,CLM2012200001954,2012,region_10,2012OJ12286,private,PD,3451.2011899501317,2012
7840,CLM2012100006824,2012,region_10,2012OJ12287,private,PD,1274.6771494849834,2012
7841,CLM2012100006832,2012,region_10,2012OJ12292,private,PD,4628.156718502108,2012
7842,CLM2012100006863,2012,region_10,2012OJ12313,private,PD,84.77004019676345,2012
7843,CLM2012100006877,2012,region_10,2012OJ12319,private,PD,2981.208949972736,2012
7844,CLM2012100006906,2012,region_10,2012OJ12335,private,PD,1630.428860005451,2012
7845,CLM2012100006968,2012,region_10,2012OJ12376,private,PD,583.693155743173,2012
7846,CLM2012100007109,2012,region_10,2012OJ12442,private,PD,1839.1191714446256,2012
7847,CLM2012200002023,2012,region_10,2012OJ12442,private,PD,2882.361468366456,2012
7848,CLM2012100007296,2012,region_10,2012OJ12534,private,PD,1414.6666284437008,2012
7849,CLM2012100007385,2012,region_10,2012OJ12580,private,PD,663.2957822311623,2012
7850,CLM2012100007455,2012,region_10,2012OJ12608,private,PD,1991.9497711946726,2012
7851,CLM2012200002166,2012,region_10,2012OJ12716,private,PD,1235.362778278024,2012
7852,CLM2012100007771,2012,region_10,2012OJ12760,private,PD,7863.065950485704,2012
7853,CLM2012100007972,2012,region_10,2012OJ12868,private,PD,5450.183290201053,2012
7854,CLM2012100008073,2012,region_10,2012OJ12918,private,PD,5164.940552046537,2012
7855,CLM2012100008322,2012,region_10,2012OJ13028,private,PD,4541.363968617681,2012
7856,CLM2012100008478,2012,region_10,2012OJ13112,private,PD,2361.85834952794,2012
7857,CLM2012100008524,2012,region_10,2012OJ13130,private,PD,786.0647768163743,2012
7858,CLM2012100008582,2012,region_10,2012OJ13161,private,PD,23866.41420945374,2012
7859,CLM2012200002416,2012,region_10,2012OJ13161,private,PD,8776.584318566142,2012
7860,CLM2012100008684,2012,region_10,2012OJ13213,private,PD,1692.0213527845717,2012
7861,CLM2012100008724,2012,region_10,2012OJ13228,private,PD,2024.9635757229164,2012
7862,CLM2012100008738,2012,region_10,2012OJ13238,private,PD,5499.905705131661,2012
